1312.5	37.5	0
1320	37.5	0
1327.5	37.5	0
1335	37.5	0
1342.5	37.5	0
1350	37.5	0
1357.5	37.5	0
1365	37.5	0
1372.5	37.5	0
1380	37.5	0
1387.5	37.5	0
1395	37.5	0
1402.5	37.5	0
1410	37.5	0
1417.5	37.5	0
1425	37.5	0
1432.5	37.5	0
1440	37.5	0
1447.5	37.5	0
1455	37.5	0
1462.5	37.5	0
1470	37.5	0
1477.5	37.5	0
1485	37.5	0
1492.5	37.5	0
1500	37.5	0
1507.5	37.5	0
1515	37.5	0
1522.5	37.5	0
1530	37.5	0
1537.5	37.5	0
1545	37.5	0
1552.5	37.5	0
1560	37.5	0
1567.5	37.5	0
1575	37.5	0
1582.5	37.5	0
1590	37.5	0
1597.5	37.5	0
1605	37.5	0
1612.5	37.5	0
1620	37.5	0
1627.5	37.5	0
1635	37.5	0
1642.5	37.5	0
1650	37.5	0
1657.5	37.5	0
1665	37.5	0
1672.5	37.5	0
1680	37.5	0
1687.5	37.5	0
1695	37.5	0
1702.5	37.5	0
1710	37.5	0
1717.5	37.5	0
1725	37.5	0
1732.5	37.5	0
1740	37.5	0
1747.5	37.5	0
1755	37.5	0
1762.5	37.5	0
1770	37.5	0
1777.5	37.5	0
1785	37.5	0
1792.5	37.5	0
1800	37.5	0
1807.5	37.5	0
1815	37.5	0
1822.5	37.5	0
1830	37.5	0
1837.5	37.5	0
1845	37.5	0
1852.5	37.5	0
1860	37.5	0
1867.5	37.5	0
1875	37.5	0
1882.5	37.5	0
1890	37.5	0
1897.5	37.5	0
1905	37.5	0
1912.5	37.5	0
1920	37.5	0
1927.5	37.5	0
1935	37.5	0
1942.5	37.5	0
1950	37.5	0
1957.5	37.5	0
1965	37.5	0
1972.5	37.5	0
1980	37.5	0
1987.5	37.5	0
1995	37.5	0
2002.5	37.5	0
0	45	0
7.5	45	0
15	45	0
22.5	45	0
30	45	0
37.5	45	0
45	45	0
52.5	45	0
60	45	0
67.5	45	0
75	45	0
82.5	45	0
90	45	0
97.5	45	0
105	45	0
112.5	45	0
120	45	0
127.5	45	0
135	45	0
142.5	45	0
150	45	0
157.5	45	0
165	45	0
172.5	45	0
180	45	0
187.5	45	0
195	45	0
202.5	45	0
210	45	0
217.5	45	0
225	45	0
232.5	45	0
240	45	0
247.5	45	0
255	45	0
262.5	45	0
270	45	0
277.5	45	0
285	45	0
292.5	45	0
300	45	0
307.5	45	0
315	45	0
322.5	45	0
330	45	0
337.5	45	0
345	45	0
